right_hand_dist,right_hand_move,sync_time,dumbbell_4_dist,pill bottle_1_dist,spray bottle_1_dist,paper towel_1_dist,drawer_1_dist,dumbbell_2_dist,paper towel_3_dist,dumbbell_1_dist,step_1_dist,granola bar_1_dist,cup_1_dist,paper towel_2_dist,cell phone_1_dist,dumbbell_3_dist
0.3734477671682978,0.019698896374210264,7.325601100000004,320.76151769842215,208.17500556787687,367.19458202362955,163.80620917045303,383.3092118046338,480.58253168084485,289.8565587888943,569.9738967718954,552.3611856206884,298.98550901456235,146.92288594724727,178.16561343912016,343.0634678430922,296.13069792960977
0.3943282508208737,0.04569714484232037,7.658600199999999,320.76151769842215,230.29201574429442,422.82314072803774,164.14439911233828,415.89775304329527,482.3069519294419,289.8565587888943,571.0247110687317,562.5122625490837,308.1438927702724,182.6022882354621,192.73492861232558,348.83700071665385,296.13069792960977
0.41496654127351046,0.0213724470271896,7.991459700000001,320.76151769842215,239.85355906395054,444.0365090847679,138.02653017308324,433.71797939696347,481.5823949440886,289.8565587888943,567.6412764408058,567.0600492225308,312.29583583399994,199.991841511199,196.95033676055394,352.60099291543315,296.13069792960977
0.41602975158590527,0.042617554421960496,8.32,320.76151769842215,251.52031416243716,455.5548050390642,92.52726354924629,449.43652962169676,482.99252501235463,289.8565587888943,575.472788024803,583.2421878718078,321.67081120444635,222.13979314849144,205.8663704856341,363.29837130198393,296.13069792960977
0.40612039658987314,0.03413768445996743,8.64,320.76151769842215,236.27891007942446,436.498443493338,94.35706003517645,429.07373839507517,481.5978572001546,289.8565587888943,553.3697005187528,549.699530091616,308.49936908375713,223.499622668156,193.7141779287083,352.54239197981445,296.13069792960977
0.4041783274763082,0.018364003701019656,8.96,320.76151769842215,248.79113592790915,441.1024238601531,81.34814898719078,438.10461706622004,471.7153380254596,289.8565587888943,540.1665098591649,543.3846440598177,300.4221750448367,228.32378121842984,175.8940089206097,347.6006472316194,296.13069792960977
0.4085643878705167,0.012987298415759903,9.291465100000003,320.76151769842215,293.5026589310503,465.5203091227486,75.44022149927733,460.7018684634727,457.09304749663437,289.8565587888943,527.0288969450493,549.0648076327543,294.53838058660864,266.95031301049875,173.06734650511652,336.72143760309666,296.13069792960977
0.39697821825708524,0.02188756883644237,9.625593100000003,320.76151769842215,293.2575917150964,468.9500100247372,58.789988107859024,454.3844924427061,454.54941638091066,289.8565587888943,516.855779807818,536.9095053482177,289.1467514233715,262.8545008044485,163.2510312702397,330.2025002718384,296.13069792960977
0.4114475931722033,0.024942656520846162,9.958604600000003,320.76151769842215,281.6024782333858,460.7400227666885,59.229889380521826,444.1616132096497,453.73927123226457,289.8565587888943,511.1187085406233,525.9868792112031,284.93742012841574,250.95307266582543,157.25169053136642,324.8995849017047,296.13069792960977
0.4191345657328793,0.022417483725424805,10.32,320.76151769842215,266.85982908281886,449.3691274606804,66.98415712277838,432.8678966405328,451.98253871614327,289.8565587888943,505.5678814323982,513.1101604329002,279.519663561412,238.53407552075495,154.5243080901564,318.61264385959976,296.13069792960977
0.4261433929954257,0.025451133533231,10.64,320.76151769842215,200.33812105596598,397.2500431737535,106.53745774824075,377.4296931320971,477.0789506719957,289.8565587888943,551.0191256276498,519.0571930488203,296.2466867674453,178.99082056211722,188.36684896364125,333.305123438574,296.13069792960977
0.4309195650367609,0.028797606799569945,10.96,320.76151769842215,210.16233711935368,388.4224667241465,136.2952622779865,368.14606435701006,503.4765749540597,289.8565587888943,612.4181389174275,568.9708920538759,334.79597474810674,211.29813012501415,221.58115355927038,365.59384001076563,296.13069792960977
0.44141198707861334,0.0226652010447748,11.291458000000002,320.76151769842215,162.0133540329332,348.2482564879612,178.99102354168264,319.68232028628245,513.8990568934665,289.8565587888943,629.2704168352167,530.8235961717429,345.46154670342287,202.1409760117844,241.7640984202997,383.3055196692181,296.13069792960977
0.5056147997819778,0.030276512862329834,11.6255904,320.76151769842215,150.22854760945373,333.476808012757,190.65077418706383,304.24098288431406,515.8300782410848,289.8565587888943,633.6711638936778,516.2450223405872,350.39039569090727,197.88846327643554,253.9463355986708,388.7712701476139,296.13069792960977
0.4846066985014602,0.04631593812642626,11.9585904,320.76151769842215,138.97453030944789,331.17295406247,186.1586743948781,303.6440045180558,513.2380020446407,289.8565587888943,629.0775443692747,510.27039904678736,347.7548520622586,176.6452125885155,248.82706321883012,385.6827432324037,296.13069792960977
0.41749269010176115,0.03265499052840362,12.32,320.76151769842215,148.45629628257856,326.1969215049859,214.87255714559046,325.1019945051769,482.80667178976125,289.8565587888943,550.3994101942953,435.1690510993708,308.04731654186384,230.99739153710948,245.8252425337813,346.18815369449305,296.13069792960977
0.37315717119393904,0.01620066016496061,12.64,320.76151769842215,175.23760838829804,342.69345053014007,228.20157936610832,344.6836848182867,480.920039024268,289.8565587888943,516.9040145547883,409.2088688768826,312.4443586529203,252.95573353537682,261.7703774254227,350.6712919484163,296.13069792960977
0.37244459967376436,0.01974532771963018,12.96,320.76151769842215,175.21789113917092,327.3808530167431,198.8004556424988,327.8558464777463,494.9970891611181,289.8565587888943,525.8063699538321,395.1950068670213,341.9299677331312,251.04253540433723,264.47795313772707,366.03568476442086,296.13069792960977
0.3662664863885038,0.017928855603467825,13.291446399999998,320.76151769842215,180.27072059670695,320.5924272118493,204.44679826582268,326.9979126277089,501.1292165373785,289.8565587888943,529.3847247657641,391.53395784272413,352.96753854944325,257.8738798402837,267.153242363066,364.1201438954819,296.13069792960977
0.35841641607828173,0.012339376401585216,13.625592600000004,320.76151769842215,176.75133515541486,323.09038187530376,229.17324210063268,325.3199331480449,506.1988707051981,289.8565587888943,543.1115990551576,411.182377502662,356.5250345604157,256.23402727907535,263.94525017758997,362.5390204227288,296.13069792960977
0.3762168474223254,0.02767490548708803,13.9585686,320.76151769842215,171.15004168620794,330.0657915761903,225.502726731412,322.4427449500618,511.588857015492,289.8565587888943,560.8148822704322,436.8707970637306,358.579260310279,254.36620081833217,258.79787413396997,364.36549848218783,296.13069792960977
0.45889078302191777,0.019001653239196937,14.291437100000005,320.76151769842215,179.2218352926591,331.02687921373814,152.05504182220082,292.3130008396721,522.3678297511357,289.8565587888943,576.8302009573986,451.8068750954089,374.9688030120974,272.01103871751707,266.6779212796355,386.713320290536,296.13069792960977
0.4709981848418139,0.018269035990993367,14.64,320.76151769842215,203.0712905670251,356.1784328420753,172.4226168398594,315.3492443067012,533.5223650823517,289.8565587888943,576.1243091811572,447.1345721808532,398.219249760047,316.06096180512526,283.36573984725686,427.263174424376,296.13069792960977
0.5267596738418021,0.0814098514396537,14.96,320.76151769842215,214.993792682831,314.08322864256064,196.87474114910592,317.33826255627224,560.6495237820851,289.8565587888943,610.1300601086805,458.6580184110469,442.0836004997848,333.90843400511466,328.59083321171903,474.23484297062976,296.13069792960977
0.564469218065641,0.10119394403236734,15.2914331,320.76151769842215,202.98098456389943,297.2272526684876,207.45412304674463,311.55901899399527,581.3942466017162,289.8565587888943,637.3224730050982,440.1775911413895,481.5478011148757,308.01987006460564,387.0696914236752,514.8017643598777,296.13069792960977
0.4295565968928105,0.0345900916710286,15.625564200000007,320.76151769842215,235.80551334654842,385.58953245547656,267.58933270152005,327.0484258256565,639.1997009216209,289.8565587888943,728.495381275291,457.64093844986434,423.1307277932354,404.2599892820995,497.3497091876346,390.5107095786599,296.13069792960977
0.3033617615250316,0.010017821072497653,15.958566400000002,320.76151769842215,278.7245114177137,382.8370575182918,275.3254936415696,389.37240189133,661.8134635948483,189.0802735330269,832.9925346734871,601.3159498175078,462.8398697227958,435.09493999349434,525.4063392368242,440.2565026445069,296.13069792960977
0.2991362233051713,0.004573229952048308,16.291438399999997,320.76151769842215,297.67134934495743,403.00758307965896,302.0551553077853,404.8739900583493,671.6570513680517,185.82304817837533,863.0534475680702,639.774880546606,485.69046767745033,452.1180378027156,543.1809032362419,465.01670930150414,296.13069792960977
0.35342604026946,0.05902270141569211,16.64,320.76151769842215,291.1525198618945,400.30663150306367,297.2752383370346,389.2733552275433,671.7332760390606,185.07433778694227,852.1951387817447,617.752740835549,484.37250042844363,454.56250145981363,556.4851466432991,462.8225217776261,296.13069792960977
0.41887175942480837,0.07939861942712184,16.96,320.76151769842215,295.5233254238165,410.3440814919978,328.6452275374121,388.3976252379069,678.4428711029651,187.96672387340828,854.7711933939734,605.8093394499297,494.60545932996087,469.730378517169,555.7395283683193,466.40714632545564,296.13069792960977
0.45078571809070167,0.045484398033454755,17.291443299999994,320.76151769842215,266.19358828022536,394.7577257726769,282.14059023685155,360.44317339041464,661.2226866758658,193.86615794072398,808.0655889733918,554.427380285397,456.9449746021791,439.5324993899784,526.5634117205104,432.12917814555465,296.13069792960977
0.492586446225675,0.04668574755201,17.625614399999996,320.76151769842215,235.33443360822338,383.6275677534254,275.7830507234519,332.0638332569316,636.4717087177148,210.65672795538035,745.4106797129725,484.4717809269888,407.8884452592704,398.4850639842044,494.1999217058325,383.44661696418325,296.13069792960977
0.48626320814427243,0.18426624810177347,17.9585468,320.76151769842215,224.45523217994008,341.48246401563915,244.88432111264584,303.772410948603,609.4425703446773,205.2261945777704,705.2495629173316,452.47121211957386,359.134462996225,350.3209416548981,442.4903147229928,335.1320010607882,296.13069792960977
0.47305558710414786,0.013236654929777342,18.291450399999995,320.76151769842215,218.04283304814376,311.4533018266656,221.5484920364322,276.40823437469055,589.79873880733,201.092879865594,681.0316234033681,431.4577750988739,326.61341541137426,318.08893241570024,403.3047667807233,302.7893396184844,296.13069792960977
0.4030102453538783,0.0425866716593527,18.64,320.76151769842215,217.05000482778928,316.07992969437726,226.8985265044166,259.87092387187323,588.1107233126485,208.90396564991292,679.9179810735977,419.6110714120328,329.33952442958304,322.3487383809225,399.51227051261964,302.37590107093393,296.13069792960977
0.46927395273777794,0.0947242604447743,18.96,320.76151769842215,202.61257263199693,286.5573325866597,217.09363167892562,246.43404424441917,584.3077890071894,205.53458794037795,689.5568965900958,438.2669290983317,322.2915352165893,314.72832665738684,380.8955248574752,290.49160661242377,296.13069792960977
0.3669735076802514,0.09548512325372985,19.291475700000007,320.76151769842215,211.72421434448862,329.02254440959825,265.92098863879283,269.42967850982205,622.1778577186951,249.15833883706867,768.9395365375412,491.9585862855026,403.22214785719734,392.5767242094368,432.5730638400274,369.7660367105848,296.13069792960977
0.26081425158285826,0.02276613138673638,19.625548600000002,320.76151769842215,221.18399180698933,336.4223213390064,279.1081422594952,288.3215324026985,626.0290995943576,249.9821045559501,759.4401090180111,503.16111271990144,395.19660639609947,383.60231904345767,445.156386036469,363.34716510888467,296.13069792960977
0.31862212704936993,0.012620937668261261,19.958541100000005,320.76151769842215,213.46849276158108,350.5737536345688,263.46537028994237,285.4749604266936,619.5323660053674,252.49067999846767,727.9841670986917,456.02362677680395,384.07512001439727,376.1150242316166,441.6663452621936,348.018482884861,296.13069792960977
0.3615756299468482,0.008298934165903436,20.2914251,320.76151769842215,203.84644426306738,325.27190748022076,244.89697983793553,247.8311274612449,603.0495717724114,235.51483290109084,711.1057268461774,427.97470735860287,367.61627935429135,359.687963381928,419.4746894920489,328.04301422842565,296.13069792960977
0.4115608371395128,0.08627588824696325,20.64,320.76151769842215,212.7595812637384,329.43351168418184,265.94908013183493,243.94623879878574,604.8693476402534,221.914678110544,715.2610509522281,419.1805335588072,377.54382061704626,370.01601053726534,437.9946399440028,338.7580287472218,296.13069792960977
0.49824290199052435,0.03590802381914738,20.96,320.76151769842215,209.6630880933754,333.88389010407366,275.8037873164601,247.01283819916014,600.9815352835652,218.71657464241983,704.4821203386721,414.16025333169534,367.76435001229936,360.00524202035797,432.05019503108844,329.87322507563715,296.13069792960977
0.5345142730048194,0.031495600028446646,21.29141,320.76151769842215,206.8420637272224,337.20583400355963,272.2720954148809,247.34492507290616,600.6075736217947,216.96267263256627,702.9022333847486,415.69576967725715,362.4875899362242,356.2995032105312,431.44164419126525,326.24681708922407,296.13069792960977
0.5088593028025803,0.020380602057738544,21.6255388,320.76151769842215,205.56117387540507,340.42046944811136,272.20216996492246,246.75089652504917,598.7317994968596,216.3021754540852,701.0748233239092,416.1349123370938,361.69339193432273,353.8158638072869,432.5355843350467,324.7300506009354,296.13069792960977
0.4873373881324477,0.009593298208010153,21.958546000000005,320.76151769842215,210.1925344482454,343.759918696193,282.5892895771038,250.64811343574226,599.8533440660725,219.39943002732892,702.4128544252403,412.1288495898021,365.78156164741216,359.87612251644896,435.6206888056614,330.3260254417676,296.13069792960977
0.48427678299043064,0.014973660377140437,22.2913988,320.76151769842215,205.67173011071833,344.8343172881435,282.0319624112867,251.0590398361239,600.9058130676702,216.40113535170715,708.044331906573,421.0541330992555,365.24696016441845,358.4415279413904,429.0233184834182,326.25599967776236,296.13069792960977
0.5037860572829225,0.025026400929239433,22.64,320.76151769842215,210.18310849612584,348.0561707442717,276.8791231817024,248.3329152599165,604.0286861329081,218.63777629966427,713.2382976191824,420.98649999301256,372.74729578011636,366.2067628360189,432.26317387076034,334.80227143010535,296.13069792960977
0.5163753721576689,0.014026437500509185,22.96,320.76151769842215,207.21979624416173,345.7911417578794,279.24005910871784,251.2096440278177,600.8843883619561,217.1939112837785,704.185354378313,417.0831588105423,364.39270141765326,357.95751978809324,425.61281040858375,328.72605492365,296.13069792960977
0.530891442386356,0.024326397910049653,23.2914042,320.76151769842215,203.43008915229058,340.95402193208236,284.59113798439085,249.26095278283358,600.7104144233466,214.1316695342801,708.1782892873782,423.7283434666039,364.46692081419684,357.3498321576205,417.89909305388517,324.52551659691426,296.13069792960977
0.5228705992291238,0.032485020733698106,23.6255624,320.76151769842215,204.09364837692056,342.2023979727566,294.82702494245257,252.81192967947533,603.6793711057461,219.71516081734387,714.3658279251651,427.92089052885416,368.67223685223985,361.6406212321814,427.66249127326347,329.98084967853237,296.13069792960977
0.48982588290715107,0.03763231994031189,23.958530800000002,320.76151769842215,208.1818411277673,346.81664247728907,293.87312393978357,256.79859646751476,601.5827428229056,227.3248906677333,706.1355004246457,416.782960234758,367.9065921773017,360.4173333012168,428.9497037950541,330.29779424140986,296.13069792960977
0.5264955576283051,0.005710180870165045,24.291396600000002,320.76151769842215,211.66239080381658,348.6300574605201,294.8178368818255,255.11746495389463,601.5823263090533,232.09775195675115,704.3859180252755,411.4152975931627,369.3362176909884,362.6923023751085,424.28912278508346,333.24876557992184,296.13069792960977
0.5041707981591105,0.029875668832490602,24.64,320.76151769842215,210.56264934642812,346.81547201270814,293.3896703594652,253.17862433858448,601.0564960074438,233.6706804450428,704.1574736099964,412.28086307926935,367.44418406375564,361.2603475217741,420.83093229775915,331.2115077572336,296.13069792960977
0.48048928717738293,0.011326213256018763,24.96,320.76151769842215,205.4150439229131,341.76486569096215,285.450238610602,248.02585535097077,602.9312909569574,236.16668038638443,711.9697943847127,420.56719295176117,368.93479200316233,359.85440730508475,430.48123343964414,331.50336718490587,296.13069792960977
0.4680904360421179,0.01015468259129748,25.291397100000005,320.76151769842215,203.24678598417762,340.1211548796945,289.3199269854282,249.00263676855695,602.0977088882316,240.95855804787266,709.4954990018684,424.84922585173916,365.7705540057298,357.6920994187527,433.4527964388267,326.15426044396213,296.13069792960977
0.46332070497340266,0.0032906079894147017,25.62552279999999,320.76151769842215,201.5395376392402,337.2478108182794,285.2527076920205,248.65870024689443,600.1078943854974,243.33678183573932,709.8951763121711,424.94090478324165,363.6987615269335,356.2964921746202,433.19136048659027,323.2422435288762,296.13069792960977
0.49349719503235306,0.040925985809506085,25.9585255,320.76151769842215,203.40327515336145,336.7183960192078,282.1899499072226,248.63115319746703,597.3181809227679,245.99870355840235,703.9624244589187,416.1486660556003,360.2243941237521,353.7992378950226,433.2832710730947,321.6761308462524,296.13069792960977
0.48197525040246053,0.021363912533674038,26.291391700000005,320.76151769842215,209.0244604857089,343.18029003739707,288.92273421024976,249.18762151004412,597.2226986590222,251.41310744613597,698.066360728641,405.4480266342502,360.8816685289829,355.377823337276,437.68387396300034,326.98367493326487,296.13069792960977
0.4178181618967318,0.044218117533287714,26.6255802,320.76151769842215,207.6129282077163,343.1196066532038,293.78926755669863,249.87141686184455,599.8099689377489,256.1997451203211,702.5751375985024,413.8502344168677,364.862343804684,357.74991187830045,436.49528547738,327.3691557722397,296.13069792960977
0.3811510200013871,0.05861163599788621,26.96,320.76151769842215,210.1016261616796,327.34647546562263,284.5727382562228,262.6842223307917,614.0129443150323,254.03540160841126,759.0428227186297,516.8360412287602,375.55885278870966,361.73674832303885,412.6713890230629,344.39917822866767,296.13069792960977
0.41987185219028933,0.027704699075070463,27.29158510000001,320.76151769842215,244.77633266810471,339.99218122244963,291.57778450330005,320.3434491350988,627.9658248385944,255.78130154055702,804.7492527951403,598.4217883405472,405.5152586249498,371.7181748463823,452.3251681103317,384.0772009913829,296.13069792960977
0.4626944415416828,0.004125253870976203,27.625498799999995,320.76151769842215,242.97057086267492,332.7506691664607,272.6155342150854,342.5013547839388,623.7357811133393,249.8631105121652,797.9044462403315,603.282102522058,397.84490382599813,361.08341667769855,429.27620735585697,381.5630133425938,296.13069792960977
0.4022545800826407,0.02681810913757396,27.9585175,320.76151769842215,253.34015495746115,339.3955205687829,288.091849714823,364.55625465790536,630.4464905824328,255.72115690042332,805.182159012835,614.2706573946192,410.62356800173865,372.5323634772953,403.9286002236436,396.8496073485187,296.13069792960977
0.4228542694996702,0.024644727677678595,28.29138600000001,320.76151769842215,295.841718449334,375.5989317062209,311.272804739753,448.14002319349714,634.9937404839977,251.16387897657998,836.3487271156301,701.8137829860657,443.3107778112494,397.74749511430224,461.7267300469639,439.99287342034836,296.13069792960977
0.44582475249323306,0.021675462595796915,28.625510799999994,320.76151769842215,221.10521000751143,327.78261885605804,295.53659618640893,343.62342123508705,600.1482787252069,227.48770257801638,727.9521212152832,565.6076217728922,349.8136189028085,316.07557452465994,391.3971363097046,343.4214207842555,296.13069792960977
0.3922893781533127,0.032734194263608116,28.96,320.76151769842215,235.73279035603082,355.7327692712513,295.7694840165705,345.3534257348056,620.376885381449,250.29422046964953,752.3767536933715,565.0667004545619,381.1689361182004,349.84523206697787,409.330929703827,373.2868859990157,296.13069792960977
0.40167524540323396,0.019229495168054892,29.291391299999994,320.76151769842215,241.7657422565482,377.33831613609823,281.2488221694458,328.65987292118575,632.1750436704306,236.3850088532594,769.4865246635817,559.2651220445903,400.0522367686174,368.35256786655196,429.2458807903728,387.7255405101381,296.13069792960977
0.4226519895056192,0.019658407753277193,29.62552279999999,320.76151769842215,215.35531367388592,354.2670210163568,284.21495100609025,284.73507093200783,616.8879630437592,256.2824476621056,744.9206152616838,516.9245976733409,371.497863467894,353.46922010757805,469.65428267641295,353.09387937358093,296.13069792960977
0.3904051517645261,0.027251189514171485,29.958556200000004,320.76151769842215,244.95763725512347,332.4151899985208,287.62701943414766,341.0407490463364,622.9196403106426,246.4543677823603,804.5595132853708,612.3841464604775,398.15293338179606,361.32800873103116,458.73296419691656,381.0996022644303,296.13069792960977
0.35684463519686116,0.017821636496001162,30.291366,320.76151769842215,252.52054298275388,366.87533549401445,313.54449886825955,314.0209398151985,644.4457902247668,284.151431819758,806.2455269505089,546.93046437525,437.0245961829386,419.8974243423123,505.2467938481982,404.060560320303,296.13069792960977
0.5227923555479054,0.12941432625269472,30.625494399999994,320.76151769842215,251.98716644644765,370.8760478244024,306.6275008545809,309.9133363429889,645.743940807922,292.70468770497837,794.3396932998601,501.4319239197818,445.5602647943104,436.9231417544922,497.261024667094,403.8973704870105,296.13069792960977
0.46152607663269074,0.10564521115141699,30.96,320.76151769842215,250.09127784953643,369.89356647474966,270.2695299050993,298.1829102726833,642.5214283501723,289.32321401832365,782.6157349434627,482.92207045934464,441.3987491084002,433.53434467966383,466.7017091491269,400.2879099026602,296.13069792960977
0.3953585447508975,0.018133079270306215,31.29137750000001,320.76151769842215,289.56453170129106,383.4155694859833,353.5793495577676,345.76966869704245,666.219734189116,264.0372303645264,858.5023464295032,588.4078497461393,483.4000857162628,466.5949484352557,514.4024761401117,448.14580259127297,296.13069792960977
0.3480705744083407,0.02507318250872027,31.625500200000005,320.76151769842215,247.7332489330483,366.6477065735546,311.73171275303434,293.4657829150733,642.0630159869697,287.9530477403111,791.3479188186082,500.70469307497,437.5589230305302,429.0135209276348,523.6119383880917,397.74574284820676,296.13069792960977
0.4214932481011966,0.22648143078128238,31.95849129999999,320.76151769842215,213.76412061190518,350.7663420349466,292.1178620002474,268.6876203859293,623.3971078919308,267.9315503441412,757.7062562762413,485.111825758649,396.81795519674966,388.3505361624157,498.2349623620122,357.38657343109594,296.13069792960977
0.4459772709135522,0.05200576042291938,32.291365500000005,320.76151769842215,233.48921483822846,350.7807184544537,300.4273969585607,264.9452694416967,627.1631164840787,277.4188169339487,763.339703734205,466.7198567367243,416.04863756667334,408.00824412910555,490.22559500056207,374.30715299483285,296.13069792960977
0.4692067099608809,0.023776127964501226,32.625523699999995,320.76151769842215,213.54203118661948,350.7957575631981,290.03549413245184,251.23022752914463,607.8095706259581,265.4197538114508,717.8996945208683,421.19804216596634,380.7144248007544,374.49581336798065,493.30568119538833,339.714905520618,296.13069792960977
0.47893700557252317,0.015207454999669683,32.96,320.76151769842215,210.61866644626477,347.7744809621343,300.94904965035334,251.08153713316293,604.9121185252352,263.1346470428902,712.1402074445972,419.099864666739,375.00383608272034,367.94613146501365,482.9932479033868,333.7780842501943,296.13069792960977
0.4762631739967829,0.004462701120398025,33.2913877,320.76151769842215,210.0083683505009,349.4855485180421,289.80939147745266,252.5540528473283,611.1565977370567,264.72964325211024,725.360575644844,433.264114642829,384.6300198533801,376.0468962555614,491.3389045031686,342.26444073525005,296.13069792960977
0.4725227461614812,0.045578636902617556,33.625483700000004,320.76151769842215,207.43482830881246,346.74434450904266,286.07831139866465,252.66443262015682,608.5648009217665,262.0166803811946,720.2592411905183,432.08397152740537,378.3385880033367,370.02748329342,497.93723541124467,337.1151157407263,296.13069792960977
